header-authzone,fqdn*,zone_format*,allow_active_dir,allow_query,allow_transfer,allow_update,allow_update_forwarding,comment,create_underscore_zones,disable_forwarding,disabled,external_primaries,external_secondaries,grid_primaries,grid_secondaries,is_multimaster,notify_delay,ns_group,prefix,_new_prefix,soa_default_ttl,soa_email,soa_expire,soa_mnames,soa_negative_ttl,soa_refresh,soa_retry,soa_serial_number,update_forwarding,view,zone_type
header-arecord,address*,_new_address,fqdn*,_new_fqdn,comment,create_ptr,disabled,ttl,view
mxrecord,mx114.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx115.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx116.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx117.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx118.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx119.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx120.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx121.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx122.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx123.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx124.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx125.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx126.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx127.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx128.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx129.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx130.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx131.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx132.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx133.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx134.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx135.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx136.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx137.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx138.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx139.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx140.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx141.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx142.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx143.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx144.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx145.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx146.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx147.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx148.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx149.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx150.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx151.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx152.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx153.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx154.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx155.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx156.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx157.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx158.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx159.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx160.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx161.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx162.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx163.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx164.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx165.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx166.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx167.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx168.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx169.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx170.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx171.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx172.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx173.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx174.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx175.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx176.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx177.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx178.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx179.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx180.qrqt1.com,,exchanger.stub_2.com,,10,,,False,,
txtrecord,txt1.qrqt1.com,,string_2,,,False,,
txtrecord,txt2.qrqt1.com,,string_2,,,False,,
txtrecord,txt3.qrqt1.com,,string_2,,,False,,
txtrecord,txt4.qrqt1.com,,string_2,,,False,,
txtrecord,txt5.qrqt1.com,,string_2,,,False,,
txtrecord,txt6.qrqt1.com,,string_2,,,False,,
txtrecord,txt7.qrqt1.com,,string_2,,,False,,
txtrecord,txt8.qrqt1.com,,string_2,,,False,,
txtrecord,txt9.qrqt1.com,,string_2,,,False,,
txtrecord,txt10.qrqt1.com,,string_2,,,False,,
txtrecord,txt11.qrqt1.com,,string_2,,,False,,
txtrecord,txt12.qrqt1.com,,string_2,,,False,,
txtrecord,txt13.qrqt1.com,,string_2,,,False,,
txtrecord,txt14.qrqt1.com,,string_2,,,False,,
txtrecord,txt15.qrqt1.com,,string_2,,,False,,
txtrecord,txt16.qrqt1.com,,string_2,,,False,,
txtrecord,txt17.qrqt1.com,,string_2,,,False,,
txtrecord,txt18.qrqt1.com,,string_2,,,False,,
txtrecord,txt19.qrqt1.com,,string_2,,,False,,
txtrecord,txt20.qrqt1.com,,string_2,,,False,,
txtrecord,txt21.qrqt1.com,,string_2,,,False,,
txtrecord,txt22.qrqt1.com,,string_2,,,False,,
txtrecord,txt23.qrqt1.com,,string_2,,,False,,
txtrecord,txt24.qrqt1.com,,string_2,,,False,,
txtrecord,txt25.qrqt1.com,,string_2,,,False,,
txtrecord,txt26.qrqt1.com,,string_2,,,False,,
txtrecord,txt27.qrqt1.com,,string_2,,,False,,
txtrecord,txt28.qrqt1.com,,string_2,,,False,,
txtrecord,txt29.qrqt1.com,,string_2,,,False,,
txtrecord,txt30.qrqt1.com,,string_2,,,False,,
txtrecord,txt31.qrqt1.com,,string_2,,,False,,
txtrecord,txt32.qrqt1.com,,string_2,,,False,,
txtrecord,txt33.qrqt1.com,,string_2,,,False,,
txtrecord,txt34.qrqt1.com,,string_2,,,False,,
txtrecord,txt35.qrqt1.com,,string_2,,,False,,
txtrecord,txt36.qrqt1.com,,string_2,,,False,,
txtrecord,txt37.qrqt1.com,,string_2,,,False,,
txtrecord,txt38.qrqt1.com,,string_2,,,False,,
txtrecord,txt39.qrqt1.com,,string_2,,,False,,
txtrecord,txt40.qrqt1.com,,string_2,,,False,,
txtrecord,txt41.qrqt1.com,,string_2,,,False,,
txtrecord,txt42.qrqt1.com,,string_2,,,False,,
txtrecord,txt43.qrqt1.com,,string_2,,,False,,
txtrecord,txt44.qrqt1.com,,string_2,,,False,,
txtrecord,txt45.qrqt1.com,,string_2,,,False,,
txtrecord,txt46.qrqt1.com,,string_2,,,False,,
txtrecord,txt47.qrqt1.com,,string_2,,,False,,
txtrecord,txt48.qrqt1.com,,string_2,,,False,,
txtrecord,txt49.qrqt1.com,,string_2,,,False,,
txtrecord,txt50.qrqt1.com,,string_2,,,False,,
txtrecord,txt51.qrqt1.com,,string_2,,,False,,
txtrecord,txt52.qrqt1.com,,string_2,,,False,,
txtrecord,txt53.qrqt1.com,,string_2,,,False,,
txtrecord,txt54.qrqt1.com,,string_2,,,False,,
txtrecord,txt55.qrqt1.com,,string_2,,,False,,
txtrecord,txt56.qrqt1.com,,string_2,,,False,,
txtrecord,txt57.qrqt1.com,,string_2,,,False,,
txtrecord,txt58.qrqt1.com,,string_2,,,False,,
txtrecord,txt59.qrqt1.com,,string_2,,,False,,
txtrecord,txt60.qrqt1.com,,string_2,,,False,,
txtrecord,txt61.qrqt1.com,,string_2,,,False,,
txtrecord,txt62.qrqt1.com,,string_2,,,False,,
txtrecord,txt63.qrqt1.com,,string_2,,,False,,
txtrecord,txt64.qrqt1.com,,string_2,,,False,,
txtrecord,txt65.qrqt1.com,,string_2,,,False,,
txtrecord,txt66.qrqt1.com,,string_2,,,False,,
txtrecord,txt67.qrqt1.com,,string_2,,,False,,
txtrecord,txt68.qrqt1.com,,string_2,,,False,,
txtrecord,txt69.qrqt1.com,,string_2,,,False,,
txtrecord,txt70.qrqt1.com,,string_2,,,False,,
txtrecord,txt71.qrqt1.com,,string_2,,,False,,
txtrecord,txt72.qrqt1.com,,string_2,,,False,,
txtrecord,txt73.qrqt1.com,,string_2,,,False,,
txtrecord,txt74.qrqt1.com,,string_2,,,False,,
txtrecord,txt75.qrqt1.com,,string_2,,,False,,
txtrecord,txt76.qrqt1.com,,string_2,,,False,,
txtrecord,txt77.qrqt1.com,,string_2,,,False,,
txtrecord,txt78.qrqt1.com,,string_2,,,False,,
txtrecord,txt79.qrqt1.com,,string_2,,,False,,
txtrecord,txt80.qrqt1.com,,string_2,,,False,,
txtrecord,txt81.qrqt1.com,,string_2,,,False,,
txtrecord,txt82.qrqt1.com,,string_2,,,False,,
txtrecord,txt83.qrqt1.com,,string_2,,,False,,
txtrecord,txt84.qrqt1.com,,string_2,,,False,,
txtrecord,txt85.qrqt1.com,,string_2,,,False,,
txtrecord,txt86.qrqt1.com,,string_2,,,False,,
txtrecord,txt87.qrqt1.com,,string_2,,,False,,
txtrecord,txt88.qrqt1.com,,string_2,,,False,,
txtrecord,txt89.qrqt1.com,,string_2,,,False,,
txtrecord,txt90.qrqt1.com,,string_2,,,False,,
txtrecord,txt91.qrqt1.com,,string_2,,,False,,
txtrecord,txt92.qrqt1.com,,string_2,,,False,,
txtrecord,txt93.qrqt1.com,,string_2,,,False,,
txtrecord,txt94.qrqt1.com,,string_2,,,False,,
txtrecord,txt95.qrqt1.com,,string_2,,,False,,
txtrecord,txt96.qrqt1.com,,string_2,,,False,,
txtrecord,txt97.qrqt1.com,,string_2,,,False,,
txtrecord,txt98.qrqt1.com,,string_2,,,False,,
txtrecord,txt99.qrqt1.com,,string_2,,,False,,
txtrecord,txt100.qrqt1.com,,string_2,,,False,,
txtrecord,txt101.qrqt1.com,,string_2,,,False,,
txtrecord,txt102.qrqt1.com,,string_2,,,False,,
txtrecord,txt103.qrqt1.com,,string_2,,,False,,
txtrecord,txt104.qrqt1.com,,string_2,,,False,,
txtrecord,txt105.qrqt1.com,,string_2,,,False,,
txtrecord,txt106.qrqt1.com,,string_2,,,False,,
txtrecord,txt107.qrqt1.com,,string_2,,,False,,
txtrecord,txt108.qrqt1.com,,string_2,,,False,,
txtrecord,txt109.qrqt1.com,,string_2,,,False,,
txtrecord,txt110.qrqt1.com,,string_2,,,False,,
txtrecord,txt111.qrqt1.com,,string_2,,,False,,
txtrecord,txt112.qrqt1.com,,string_2,,,False,,
txtrecord,txt113.qrqt1.com,,string_2,,,False,,
txtrecord,txt114.qrqt1.com,,string_2,,,False,,
txtrecord,txt115.qrqt1.com,,string_2,,,False,,
txtrecord,txt116.qrqt1.com,,string_2,,,False,,
txtrecord,txt117.qrqt1.com,,string_2,,,False,,
txtrecord,txt118.qrqt1.com,,string_2,,,False,,
txtrecord,txt119.qrqt1.com,,string_2,,,False,,
txtrecord,txt120.qrqt1.com,,string_2,,,False,,
txtrecord,txt121.qrqt1.com,,string_2,,,False,,
txtrecord,txt122.qrqt1.com,,string_2,,,False,,
txtrecord,txt123.qrqt1.com,,string_2,,,False,,
txtrecord,txt124.qrqt1.com,,string_2,,,False,,
txtrecord,txt125.qrqt1.com,,string_2,,,False,,
txtrecord,txt126.qrqt1.com,,string_2,,,False,,
txtrecord,txt127.qrqt1.com,,string_2,,,False,,
txtrecord,txt128.qrqt1.com,,string_2,,,False,,
txtrecord,txt129.qrqt1.com,,string_2,,,False,,
txtrecord,txt130.qrqt1.com,,string_2,,,False,,
txtrecord,txt131.qrqt1.com,,string_2,,,False,,
txtrecord,txt132.qrqt1.com,,string_2,,,False,,
txtrecord,txt133.qrqt1.com,,string_2,,,False,,
txtrecord,txt134.qrqt1.com,,string_2,,,False,,
txtrecord,txt135.qrqt1.com,,string_2,,,False,,
txtrecord,txt136.qrqt1.com,,string_2,,,False,,
txtrecord,txt137.qrqt1.com,,string_2,,,False,,
txtrecord,txt138.qrqt1.com,,string_2,,,False,,
txtrecord,txt139.qrqt1.com,,string_2,,,False,,
txtrecord,txt140.qrqt1.com,,string_2,,,False,,
txtrecord,txt141.qrqt1.com,,string_2,,,False,,
txtrecord,txt142.qrqt1.com,,string_2,,,False,,
txtrecord,txt143.qrqt1.com,,string_2,,,False,,
txtrecord,txt144.qrqt1.com,,string_2,,,False,,
txtrecord,txt145.qrqt1.com,,string_2,,,False,,
txtrecord,txt146.qrqt1.com,,string_2,,,False,,
txtrecord,txt147.qrqt1.com,,string_2,,,False,,
txtrecord,txt148.qrqt1.com,,string_2,,,False,,
txtrecord,txt149.qrqt1.com,,string_2,,,False,,
txtrecord,txt150.qrqt1.com,,string_2,,,False,,
txtrecord,txt151.qrqt1.com,,string_2,,,False,,
txtrecord,txt152.qrqt1.com,,string_2,,,False,,
txtrecord,txt153.qrqt1.com,,string_2,,,False,,
txtrecord,txt154.qrqt1.com,,string_2,,,False,,
txtrecord,txt155.qrqt1.com,,string_2,,,False,,
txtrecord,txt156.qrqt1.com,,string_2,,,False,,
txtrecord,txt157.qrqt1.com,,string_2,,,False,,
txtrecord,txt158.qrqt1.com,,string_2,,,False,,
txtrecord,txt159.qrqt1.com,,string_2,,,False,,
txtrecord,txt160.qrqt1.com,,string_2,,,False,,
txtrecord,txt161.qrqt1.com,,string_2,,,False,,
txtrecord,txt162.qrqt1.com,,string_2,,,False,,
txtrecord,txt163.qrqt1.com,,string_2,,,False,,
txtrecord,txt164.qrqt1.com,,string_2,,,False,,
txtrecord,txt165.qrqt1.com,,string_2,,,False,,
txtrecord,txt166.qrqt1.com,,string_2,,,False,,
txtrecord,txt167.qrqt1.com,,string_2,,,False,,
txtrecord,txt168.qrqt1.com,,string_2,,,False,,
txtrecord,txt169.qrqt1.com,,string_2,,,False,,
txtrecord,txt170.qrqt1.com,,string_2,,,False,,
txtrecord,txt171.qrqt1.com,,string_2,,,False,,
txtrecord,txt172.qrqt1.com,,string_2,,,False,,
txtrecord,txt173.qrqt1.com,,string_2,,,False,,
txtrecord,txt174.qrqt1.com,,string_2,,,False,,
txtrecord,txt175.qrqt1.com,,string_2,,,False,,
txtrecord,txt176.qrqt1.com,,string_2,,,False,,
txtrecord,txt177.qrqt1.com,,string_2,,,False,,
txtrecord,txt178.qrqt1.com,,string_2,,,False,,
txtrecord,txt179.qrqt1.com,,string_2,,,False,,
txtrecord,txt180.qrqt1.com,,string_2,,,False,,
srvrecord,srv1.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv2.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv3.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv4.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv5.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv6.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv7.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv8.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv9.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv10.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv11.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv12.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv13.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv14.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv15.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv16.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv17.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv18.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv19.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv20.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv21.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv22.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv23.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv24.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv25.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv26.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv27.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv28.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv29.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv30.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv31.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv32.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv33.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv34.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv35.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv36.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv37.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv38.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv39.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv40.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv41.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv42.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv43.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv44.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv45.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv46.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv47.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv48.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv49.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv50.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv51.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv52.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv53.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv54.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv55.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv56.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv57.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv58.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv59.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv60.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv61.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv62.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv63.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv64.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv65.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv66.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv67.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv68.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv69.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv70.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv71.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv72.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv73.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv74.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv75.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv76.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv77.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv78.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv79.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv80.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv81.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv82.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv83.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv84.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv85.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv86.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv87.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv88.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv89.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv90.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv91.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv92.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv93.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv94.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv95.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv96.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv97.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv98.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv99.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv100.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv101.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv102.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv103.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv104.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv105.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv106.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv107.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv108.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv109.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv110.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv111.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv112.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv113.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv114.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv115.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv116.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv117.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv118.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv119.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
srvrecord,srv120.qrqt1.com,,1,,1,,srv1.target.test.org,,1,,,False,,
dnamerecord,dname1.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname2.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname3.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname4.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname5.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname6.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname7.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname8.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname9.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname10.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname11.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname12.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname13.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname14.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname15.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname16.qrqt1.com,,target.qrqt1.com,,False,,
